
======================================================================
SECTION A: Macro sweep — 150+ semiprimes
======================================================================
    27           37   0.1075   0.0200   0.0054    0.8656
    28           37   0.0849   0.0274   0.0013    0.8648
    29           37   0.0652   0.0343   0.0000    0.8692
    30           37   0.0484   0.0400   0.0011    0.8667
    31           23   0.0442   0.0442   0.0041    0.8710
    32           23   0.0468   0.0468   0.0085    0.8711

======================================================================
SECTION C: Bridge pre-echo — R(k, 1/q) within bridge k=p..q-1
======================================================================

  b=15 (3×5)  bridge k=3..4  pre-echo of q:
     k     k/q    R(k,1/q)    |G|    defect
     3   0.600    0.290893      1    0.4444
     4   0.800    0.062500      1    0.4375
  → R(q-1,1/q)=0.06250000  1/(q-1)²=0.06250000  exact match: True

  b=21 (3×7)  bridge k=3..6  pre-echo of q:
     k     k/q    R(k,1/q)    |G|    defect
     3   0.429    0.560991      1    0.4444
     4   0.571    0.315557      1    0.5000
     5   0.714    0.129879      1    0.5600
     6   0.857    0.027778      2    0.5278
  → R(q-1,1/q)=0.02777778  1/(q-1)²=0.02777778  exact match: True

  b=35 (5×7)  bridge k=5..6  pre-echo of q:
     k     k/q    R(k,1/q)    |G|    defect
     5   0.714    0.129879      1    0.6000
     6   0.857    0.027778      1    0.5833
  → R(q-1,1/q)=0.02777778  1/(q-1)²=0.02777778  exact match: True

  b=55 (5×11)  bridge k=5..10  pre-echo of q:
     k     k/q    R(k,1/q)    |G|    defect
     5   0.455    0.493742      1    0.6000
     6   0.545    0.342876      1    0.6111
     7   0.636    0.212746      1    0.6735
     8   0.727    0.112435      1    0.6562
     9   0.818    0.045463      1    0.6543
    10   0.909    0.010000      2    0.6600
  → R(q-1,1/q)=0.01000000  1/(q-1)²=0.01000000  exact match: True

  b=77 (7×11)  bridge k=7..10  pre-echo of q:
     k     k/q    R(k,1/q)    |G|    defect
     7   0.636    0.212746      1    0.6735
     8   0.727    0.112435      1    0.6875
     9   0.818    0.045463      1    0.7037
    10   0.909    0.010000      1    0.7000
  → R(q-1,1/q)=0.01000000  1/(q-1)²=0.01000000  exact match: True

  b=91 (7×13)  bridge k=7..12  pre-echo of q:
     k     k/q    R(k,1/q)    |G|    defect
     7   0.538    0.351160      1    0.6735
     8   0.615    0.238515      1    0.6875
     9   0.692    0.146001      1    0.7160
    10   0.769    0.076780      1    0.7200
    11   0.846    0.031165      1    0.7355
    12   0.923    0.006944      1    0.7222
  → R(q-1,1/q)=0.00694444  1/(q-1)²=0.00694444  exact match: True

  b=143 (11×13)  bridge k=11..12  pre-echo of q:
     k     k/q    R(k,1/q)    |G|    defect
    11   0.846    0.031165      1    0.7603
    12   0.923    0.006944      1    0.7500
  → R(q-1,1/q)=0.00694444  1/(q-1)²=0.00694444  exact match: True

  b=187 (11×17)  bridge k=11..16  pre-echo of q:
     k     k/q    R(k,1/q)    |G|    defect
    11   0.647    0.196140      1    0.7603
    12   0.706    0.130981      1    0.7569
    13   0.765    0.079541      1    0.7811
    14   0.824    0.041877      1    0.7857
    15   0.882    0.017178      1    0.7867
    16   0.941    0.003906      1    0.7852
  → R(q-1,1/q)=0.00390625  1/(q-1)²=0.00390625  exact match: True

  b=221 (13×17)  bridge k=13..16  pre-echo of q:
     k     k/q    R(k,1/q)    |G|    defect
    13   0.765    0.079541      1    0.7811
    14   0.824    0.041877      1    0.7908
    15   0.882    0.017178      1    0.7956
    16   0.941    0.003906      1    0.7930
  → R(q-1,1/q)=0.00390625  1/(q-1)²=0.00390625  exact match: True

  b=323 (17×19)  bridge k=17..18  pre-echo of q:
     k     k/q    R(k,1/q)    |G|    defect
    17   0.895    0.013466      1    0.8201
    18   0.947    0.003086      1    0.8179
  → R(q-1,1/q)=0.00308642  1/(q-1)²=0.00308642  exact match: True

  b=667 (23×29)  bridge k=23..28  pre-echo of q:
     k     k/q    R(k,1/q)    |G|    defect
    23   0.793    0.059224      1      skip
    24   0.828    0.039475      1      skip
    25   0.862    0.024132      1      skip
    26   0.897    0.012902      1      skip
    27   0.931    0.005423      1      skip
    28   0.966    0.001276      1      skip
  → R(q-1,1/q)=0.00127551  1/(q-1)²=0.00127551  exact match: True

  b=1073 (29×37)  bridge k=29..36  pre-echo of q:
     k     k/q    R(k,1/q)    |G|    defect
    29   0.784    0.065249      1      skip
    30   0.811    0.048444      1      skip
    31   0.838    0.034413      1      skip
    32   0.865    0.023037      1      skip
    33   0.892    0.014170      1      skip
    34   0.919    0.007637      1      skip
    35   0.946    0.003242      1      skip
    36   0.973    0.000772      1      skip
  → R(q-1,1/q)=0.00077160  1/(q-1)²=0.00077160  exact match: True

  b=2021 (43×47)  bridge k=43..46  pre-echo of q:
     k     k/q    R(k,1/q)    |G|    defect
    43   0.915    0.008462      1      skip
    44   0.936    0.004594      1      skip
    45   0.957    0.001966      1      skip
    46   0.979    0.000473      1      skip
  → R(q-1,1/q)=0.00047259  1/(q-1)²=0.00047259  exact match: True

  b=3127 (53×59)  bridge k=53..58  pre-echo of q:
     k     k/q    R(k,1/q)    |G|    defect
    53   0.898    0.012398      1      skip
    54   0.915    0.008381      1      skip
    55   0.932    0.005215      1      skip
    56   0.949    0.002848      1      skip
    57   0.966    0.001228      1      skip
    58   0.983    0.000297      1      skip
  → R(q-1,1/q)=0.00029727  1/(q-1)²=0.00029727  exact match: True

======================================================================
SECTION D: Three-factor nested cascade — triple ghost gates
======================================================================

  b=30 (2×3×5)  three ghost gates at k=2,3,5
  Zone 1 k=1..1: before p=2
    k=1: R(p)=1.0000 R(q)=1.0000 R(r)=1.0000 def=0.0000
  Zone 2 k=2..2: bridge p→q, pre-echo of q=3 and r=5
    k=2: |G|=1 R(q)=0.2500 R(r)=0.6545
  Zone 3 k=3..4: bridge q→r, pre-echo of r=5
    k=3: |G|=2 R(r)=0.2909
    k=4: |G|=3 R(r)=0.0625
  Gate laws: R(p-1,p)=1.000000=1/1?1.000000  R(q-1,q)=0.250000=1/4?0.250000  R(r-1,r)=0.062500=1/16?0.062500

  b=42 (2×3×7)  three ghost gates at k=2,3,7
  Zone 1 k=1..1: before p=2
    k=1: R(p)=1.0000 R(q)=1.0000 R(r)=1.0000 def=0.0000
  Zone 2 k=2..2: bridge p→q, pre-echo of q=3 and r=7
    k=2: |G|=1 R(q)=0.2500 R(r)=0.8117
  Zone 3 k=3..6: bridge q→r, pre-echo of r=7
    k=3: |G|=2 R(r)=0.5610
    k=4: |G|=3 R(r)=0.3156
    k=5: |G|=3 R(r)=0.1299
    k=6: |G|=4 R(r)=0.0278
  Gate laws: R(p-1,p)=1.000000=1/1?1.000000  R(q-1,q)=0.250000=1/4?0.250000  R(r-1,r)=0.027778=1/36?0.027778

  b=66 (2×3×11)  three ghost gates at k=2,3,11
  Zone 1 k=1..1: before p=2
    k=1: R(p)=1.0000 R(q)=1.0000 R(r)=1.0000 def=0.0000
  Zone 2 k=2..2: bridge p→q, pre-echo of q=3 and r=11
    k=2: |G|=1 R(q)=0.2500 R(r)=0.9206
  Zone 3 k=3..10: bridge q→r, pre-echo of r=11
    k=3: |G|=2 R(r)=0.7995
    k=4: |G|=3 R(r)=0.6515
    k=5: |G|=3 R(r)=0.4937
    k=6: |G|=4 R(r)=0.3429
    k=7: |G|=4 R(r)=0.2127
    k=8: |G|=5 R(r)=0.1124
    k=9: |G|=6 R(r)=0.0455
    k=10: |G|=7 R(r)=0.0100
  Gate laws: R(p-1,p)=1.000000=1/1?1.000000  R(q-1,q)=0.250000=1/4?0.250000  R(r-1,r)=0.010000=1/100?0.010000

  b=70 (2×5×7)  three ghost gates at k=2,5,7
  Zone 1 k=1..1: before p=2
    k=1: R(p)=1.0000 R(q)=1.0000 R(r)=1.0000 def=0.0000
  Zone 2 k=2..4: bridge p→q, pre-echo of q=5 and r=7
    k=2: |G|=1 R(q)=0.6545 R(r)=0.8117
    k=3: |G|=1 R(q)=0.2909 R(r)=0.5610
    k=4: |G|=2 R(q)=0.0625 R(r)=0.3156
  Zone 3 k=5..6: bridge q→r, pre-echo of r=7
    k=5: |G|=3 R(r)=0.1299
    k=6: |G|=4 R(r)=0.0278
  Gate laws: R(p-1,p)=1.000000=1/1?1.000000  R(q-1,q)=0.062500=1/16?0.062500  R(r-1,r)=0.027778=1/36?0.027778

  b=105 (3×5×7)  three ghost gates at k=3,5,7
  Zone 1 k=1..2: before p=3
    k=1: R(p)=1.0000 R(q)=1.0000 R(r)=1.0000 def=0.0000
    k=2: R(p)=0.2500 R(q)=0.6545 R(r)=0.8117 def=0.2500
  Zone 2 k=3..4: bridge p→q, pre-echo of q=5 and r=7
    k=3: |G|=1 R(q)=0.2909 R(r)=0.5610
    k=4: |G|=1 R(q)=0.0625 R(r)=0.3156
  Zone 3 k=5..6: bridge q→r, pre-echo of r=7
    k=5: |G|=2 R(r)=0.1299
    k=6: |G|=3 R(r)=0.0278
  Gate laws: R(p-1,p)=0.250000=1/4?0.250000  R(q-1,q)=0.062500=1/16?0.062500  R(r-1,r)=0.027778=1/36?0.027778

  b=165 (3×5×11)  three ghost gates at k=3,5,11
  Zone 1 k=1..2: before p=3
    k=1: R(p)=1.0000 R(q)=1.0000 R(r)=1.0000 def=0.0000
    k=2: R(p)=0.2500 R(q)=0.6545 R(r)=0.9206 def=0.2500
  Zone 2 k=3..4: bridge p→q, pre-echo of q=5 and r=11
    k=3: |G|=1 R(q)=0.2909 R(r)=0.7995
    k=4: |G|=1 R(q)=0.0625 R(r)=0.6515
  Zone 3 k=5..10: bridge q→r, pre-echo of r=11
    k=5: |G|=2 R(r)=0.4937
    k=6: |G|=3 R(r)=0.3429
    k=7: |G|=3 R(r)=0.2127
    k=8: |G|=3 R(r)=0.1124
    k=9: |G|=4 R(r)=0.0455
    k=10: |G|=5 R(r)=0.0100
  Gate laws: R(p-1,p)=0.250000=1/4?0.250000  R(q-1,q)=0.062500=1/16?0.062500  R(r-1,r)=0.010000=1/100?0.010000

  b=231 (3×7×11)  three ghost gates at k=3,7,11
  Zone 1 k=1..2: before p=3
    k=1: R(p)=1.0000 R(q)=1.0000 R(r)=1.0000 def=0.0000
    k=2: R(p)=0.2500 R(q)=0.8117 R(r)=0.9206 def=0.2500
  Zone 2 k=3..6: bridge p→q, pre-echo of q=7 and r=11
    k=3: |G|=1 R(q)=0.5610 R(r)=0.7995
    k=4: |G|=1 R(q)=0.3156 R(r)=0.6515
    k=5: |G|=1 R(q)=0.1299 R(r)=0.4937
    k=6: |G|=2 R(q)=0.0278 R(r)=0.3429
  Zone 3 k=7..10: bridge q→r, pre-echo of r=11
    k=7: |G|=3 R(r)=0.2127
    k=8: |G|=3 R(r)=0.1124
    k=9: |G|=4 R(r)=0.0455
    k=10: |G|=4 R(r)=0.0100
  Gate laws: R(p-1,p)=0.250000=1/4?0.250000  R(q-1,q)=0.027778=1/36?0.027778  R(r-1,r)=0.010000=1/100?0.010000

  b=385 (5×7×11)  three ghost gates at k=5,7,11
  Zone 1 k=1..4: before p=5
    k=1: R(p)=1.0000 R(q)=1.0000 R(r)=1.0000 def=0.0000
    k=2: R(p)=0.6545 R(q)=0.8117 R(r)=0.9206 def=0.2500
    k=3: R(p)=0.2909 R(q)=0.5610 R(r)=0.7995 def=0.4444
    k=4: R(p)=0.0625 R(q)=0.3156 R(r)=0.6515 def=0.5000
  Zone 2 k=5..6: bridge p→q, pre-echo of q=7 and r=11
    k=5: |G|=1 R(q)=0.1299 R(r)=0.4937
    k=6: |G|=1 R(q)=0.0278 R(r)=0.3429
  Zone 3 k=7..10: bridge q→r, pre-echo of r=11
    k=7: |G|=2 R(r)=0.2127
    k=8: |G|=2 R(r)=0.1124
    k=9: |G|=2 R(r)=0.0455
    k=10: |G|=3 R(r)=0.0100
  Gate laws: R(p-1,p)=0.062500=1/16?0.062500  R(q-1,q)=0.027778=1/36?0.027778  R(r-1,r)=0.010000=1/100?0.010000

  b=1001 (7×11×13)  three ghost gates at k=7,11,13
  Zone 1 k=1..6: before p=7
    k=1: R(p)=1.0000 R(q)=1.0000 R(r)=1.0000 def=0.0000
    k=2: R(p)=0.8117 R(q)=0.9206 R(r)=0.9427 def=0.2500
    k=3: R(p)=0.5610 R(q)=0.7995 R(r)=0.8531 def=0.4444
    k=4: R(p)=0.3156 R(q)=0.6515 R(r)=0.7391 def=0.5000
    k=5: R(p)=0.1299 R(q)=0.4937 R(r)=0.6106 def=0.6000
    k=6: R(p)=0.0278 R(q)=0.3429 R(r)=0.4780 def=0.6111
  Zone 2 k=7..10: bridge p→q, pre-echo of q=11 and r=13
    k=7: |G|=1 R(q)=0.2127 R(r)=0.3512
    k=8: |G|=1 R(q)=0.1124 R(r)=0.2385
    k=9: |G|=1 R(q)=0.0455 R(r)=0.1460
    k=10: |G|=1 R(q)=0.0100 R(r)=0.0768
  Zone 3 k=11..12: bridge q→r, pre-echo of r=13
    k=11: |G|=2 R(r)=0.0312
    k=12: |G|=2 R(r)=0.0069
  Gate laws: R(p-1,p)=0.027778=1/36?0.027778  R(q-1,q)=0.010000=1/100?0.010000  R(r-1,r)=0.006944=1/144?0.006944

  b=2431 (11×13×17)  three ghost gates at k=11,13,17
  Zone 1 k=1..10: before p=11
    k=1: R(p)=1.0000 R(q)=1.0000 R(r)=1.0000 def=0.0000
    k=2: R(p)=0.9206 R(q)=0.9427 R(r)=0.9662 def=0.2500
    k=3: R(p)=0.7995 R(q)=0.8531 R(r)=0.9120 def=0.4444
    k=4: R(p)=0.6515 R(q)=0.7391 R(r)=0.8401 def=0.5000
    k=5: R(p)=0.4937 R(q)=0.6106 R(r)=0.7545 def=0.6000
    k=6: R(p)=0.3429 R(q)=0.4780 R(r)=0.6592 def=0.6111
    k=7: R(p)=0.2127 R(q)=0.3512 R(r)=0.5592 def=0.6735
    k=8: R(p)=0.1124 R(q)=0.2385 R(r)=0.4588 def=0.6875
    k=9: R(p)=0.0455 R(q)=0.1460 R(r)=0.3625 def=0.7160
    k=10: R(p)=0.0100 R(q)=0.0768 R(r)=0.2740 def=0.7300
  Zone 2 k=11..12: bridge p→q, pre-echo of q=13 and r=17
    k=11: |G|=1 R(q)=0.0312 R(r)=0.1961
    k=12: |G|=1 R(q)=0.0069 R(r)=0.1310
  Zone 3 k=13..16: bridge q→r, pre-echo of r=17
    k=13: |G|=2 R(r)=0.0795
    k=14: |G|=2 R(r)=0.0419
    k=15: |G|=2 R(r)=0.0172
    k=16: |G|=2 R(r)=0.0039
  Gate laws: R(p-1,p)=0.010000=1/100?0.010000  R(q-1,q)=0.006944=1/144?0.006944  R(r-1,r)=0.003906=1/256?0.003906

======================================================================
SECTION E: Fixed-p scaling — p=7 fixed, q varies 11..71
======================================================================
     q       b  br_len    R(p-1,1/p)    R(q-1,1/q)    def(p-1)    def(q-1)
    11      77       4      0.027778      0.010000    0.611111    0.700000
    13      91       6      0.027778      0.006944    0.611111    0.722222
    17     119      10      0.027778      0.003906    0.611111    0.738281
    19     133      12      0.027778      0.003086    0.611111    0.762346
    23     161      16      0.027778      0.002066    0.611111    0.770661
    29     203      22      0.027778      0.001276    0.611111    0.789541
    31     217      24      0.027778      0.001111    0.611111        skip
    37     259      30      0.027778      0.000772    0.611111        skip
    41     287      34      0.027778      0.000625    0.611111        skip
    43     301      36      0.027778      0.000567    0.611111        skip
    47     329      40      0.027778      0.000473    0.611111        skip
    53     371      46      0.027778      0.000370    0.611111        skip
    59     413      52      0.027778      0.000297    0.611111        skip
    61     427      54      0.027778      0.000278    0.611111        skip
    67     469      60      0.027778      0.000230    0.611111        skip
    71     497      64      0.027778      0.000204    0.611111        skip
    73     511      66      0.027778      0.000193    0.611111        skip
    79     553      72      0.027778      0.000164    0.611111        skip

  Note: R(p-1,1/p) is CONSTANT across all q — resonance is p-only signal
  Note: closure defect at k=p-1 VARIES with q — ring signal depends on b

======================================================================
SECTION F: Cross-ω — same first prime p, different ring structure
======================================================================

  --- p=7 series ---
       b    ω    k    R(k,1/p)    defect    |G|  note
      49    1    1    1.000000    0.0000      0  
      49    1    2    0.811745    0.2500      0  
      49    1    3    0.560991    0.4444      0  
      49    1    4    0.315557    0.5000      0  
      49    1    5    0.129879    0.6000      0  
      49    1    6    0.027778    0.6111      0  
      49    1    7    0.000000    0.6735      1  ← First-G
     343    1    1    1.000000    0.0000      0  
     343    1    2    0.811745    0.2500      0  
     343    1    3    0.560991    0.4444      0  
     343    1    4    0.315557    0.5000      0  
     343    1    5    0.129879    0.6000      0  
     343    1    6    0.027778    0.6111      0  
     343    1    7    0.000000    0.6735      1  ← First-G
      77    2    1    1.000000    0.0000      0  
      77    2    2    0.811745    0.2500      0  
      77    2    3    0.560991    0.4444      0  
      77    2    4    0.315557    0.5000      0  
      77    2    5    0.129879    0.6000      0  
      77    2    6    0.027778    0.6111      0  
      77    2    7    0.000000    0.6735      1  ← First-G
      91    2    1    1.000000    0.0000      0  
      91    2    2    0.811745    0.2500      0  
      91    2    3    0.560991    0.4444      0  
      91    2    4    0.315557    0.5000      0  
      91    2    5    0.129879    0.6000      0  
      91    2    6    0.027778    0.6111      0  
      91    2    7    0.000000    0.6735      1  ← First-G
     119    2    1    1.000000    0.0000      0  
     119    2    2    0.811745    0.2500      0  
     119    2    3    0.560991    0.4444      0  
     119    2    4    0.315557    0.5000      0  
     119    2    5    0.129879    0.6000      0  
     119    2    6    0.027778    0.6111      0  
     119    2    7    0.000000    0.6735      1  ← First-G
    1001    3    1    1.000000    0.0000      0  
    1001    3    2    0.811745    0.2500      0  
    1001    3    3    0.560991    0.4444      0  
    1001    3    4    0.315557    0.5000      0  
    1001    3    5    0.129879    0.6000      0  
    1001    3    6    0.027778    0.6111      0  
    1001    3    7    0.000000    0.6735      1  ← First-G
    1463    3    1    1.000000    0.0000      0  
    1463    3    2    0.811745    0.2500      0  
    1463    3    3    0.560991    0.4444      0  
    1463    3    4    0.315557    0.5000      0  
    1463    3    5    0.129879    0.6000      0  
    1463    3    6    0.027778    0.6111      0  
    1463    3    7    0.000000    0.6735      1  ← First-G

  --- p=5 series ---
       b    ω    k    R(k,1/p)    defect    |G|  note
      25    1    1    1.000000    0.0000      0  
      25    1    2    0.654508    0.2500      0  
      25    1    3    0.290893    0.4444      0  
      25    1    4    0.062500    0.5000      0  
      25    1    5    0.000000    0.6000      1  ← First-G
      35    2    1    1.000000    0.0000      0  
      35    2    2    0.654508    0.2500      0  
      35    2    3    0.290893    0.4444      0  
      35    2    4    0.062500    0.5000      0  
      35    2    5    0.000000    0.6000      1  ← First-G
      55    2    1    1.000000    0.0000      0  
      55    2    2    0.654508    0.2500      0  
      55    2    3    0.290893    0.4444      0  
      55    2    4    0.062500    0.5000      0  
      55    2    5    0.000000    0.6000      1  ← First-G
     385    3    1    1.000000    0.0000      0  
     385    3    2    0.654508    0.2500      0  
     385    3    3    0.290893    0.4444      0  
     385    3    4    0.062500    0.5000      0  
     385    3    5    0.000000    0.6000      1  ← First-G

  Key finding: R(k,1/p) is IDENTICAL for all b with same p — it is purely
  a function of k and p. Only closure defect varies with omega(b).

======================================================================
SECTION G: Closed-form verification — R(k,f) = sin²(πk/f)/(k² sin²(π/f))
======================================================================

  Checking against numerical sum for primes p=3..23, k=1..p:
     p     k         R_sum      R_closed         error
     3     1    1.00000000    1.00000000      2.22e-16
     3     2    0.25000000    0.25000000      5.55e-17
     3     3    0.00000000    0.00000000      3.31e-33
     3     4    0.06250000    0.06250000      4.86e-17
     5     1    1.00000000    1.00000000      2.22e-16
     5     2    0.65450850    0.65450850      1.11e-16
     5     3    0.29089267    0.29089267      0.00e+00
     5     4    0.06250000    0.06250000      0.00e+00
     5     5    0.00000000    0.00000000      9.53e-34
     5     6    0.02777778    0.02777778      6.94e-18
     7     1    1.00000000    1.00000000      0.00e+00
     7     2    0.81174490    0.81174490      1.11e-16
     7     3    0.56099082    0.56099082      2.22e-16
     7     4    0.31555733    0.31555733      1.11e-16
     7     5    0.12987918    0.12987918      2.78e-17
     7     6    0.02777778    0.02777778      3.47e-18
     7     7    0.00000000    0.00000000      1.97e-33
     7     8    0.01562500    0.01562500      1.04e-17
    11     1    1.00000000    1.00000000      0.00e+00
    11     2    0.92062677    0.92062677      3.33e-16
    11     3    0.79953824    0.79953824      1.11e-16
    11     4    0.65153447    0.65153447      1.11e-16
    11     5    0.49374150    0.49374150      0.00e+00
    11     6    0.34287604    0.34287604      5.55e-17
    11     7    0.21274595    0.21274595      0.00e+00
    11     8    0.11243506    0.11243506      2.78e-17
    11     9    0.04546305    0.04546305      0.00e+00
    11    10    0.01000000    0.01000000      1.39e-17
    11    11    0.00000000    0.00000000      2.70e-32
    11    12    0.00694444    0.00694444      2.60e-18
    13     1    1.00000000    1.00000000      0.00e+00
    13     2    0.94272801    0.94272801      1.11e-16
    13     3    0.85310596    0.85310596      3.33e-16
    13     4    0.73912928    0.73912928      1.11e-16
    13     5    0.61059895    0.61059895      1.11e-16
    13     6    0.47796826    0.47796826      1.11e-16
    13     7    0.35116035    0.35116035      1.11e-16
    13     8    0.23851521    0.23851521      5.55e-17
    13     9    0.14600085    0.14600085      2.78e-17
    13    10    0.07677954    0.07677954      0.00e+00
    13    11    0.03116456    0.03116456      4.16e-17
    13    12    0.00694444    0.00694444      1.91e-17
    13    13    0.00000000    0.00000000      3.27e-33
    13    14    0.00510204    0.00510204      3.47e-18
    17     1    1.00000000    1.00000000      0.00e+00
    17     2    0.96623611    0.96623611      0.00e+00
    17     3    0.91198964    0.91198964      1.11e-16
    17     4    0.84014661    0.84014661      3.33e-16
    17     5    0.75445286    0.75445286      1.11e-16
    17     6    0.65924920    0.65924920      1.11e-16
    17     7    0.55917044    0.55917044      4.44e-16
    17     8    0.45883278    0.45883278      2.78e-16
    17     9    0.36253454    0.36253454      1.11e-16
    17    10    0.27399352    0.27399352      2.22e-16
    17    11    0.19614026    0.19614026      5.55e-17
    17    12    0.13098140    0.13098140      2.78e-17
    17    13    0.07954051    0.07954051      8.33e-17
    17    14    0.04187708    0.04187708      0.00e+00
    17    15    0.01717753    0.01717753      1.39e-17
    17    16    0.00390625    0.00390625      9.54e-18
    17    17    0.00000000    0.00000000      6.57e-33
    17    18    0.00308642    0.00308642      1.30e-18
    19     1    1.00000000    1.00000000      2.22e-16
    19     2    0.97290862    0.97290862      3.33e-16
    19     3    0.92906111    0.92906111      1.11e-16
    19     4    0.87033511    0.87033511      0.00e+00
    19     5    0.79920578    0.79920578      3.33e-16
    19     6    0.71860469    0.71860469      2.22e-16
    19     7    0.63175514    0.63175514      1.11e-16
    19     8    0.54199488    0.54199488      1.11e-16
    19     9    0.45259747    0.45259747      1.11e-16
    19    10    0.36660395    0.36660395      1.11e-16
    19    11    0.28667498    0.28667498      5.55e-17
    19    12    0.21497224    0.21497224      5.55e-17
    19    13    0.15307555    0.15307555      8.33e-17
    19    14    0.10193951    0.10193951      1.39e-17
    19    15    0.06189050    0.06189050      1.39e-17
    19    16    0.03266230    0.03266230      0.00e+00
    19    17    0.01346586    0.01346586      2.60e-17
    19    18    0.00308642    0.00308642      5.20e-18
    19    19    0.00000000    0.00000000      1.74e-33
    19    20    0.00250000    0.00250000      4.34e-18
    23     1    1.00000000    1.00000000      0.00e+00
    23     2    0.98145864    0.98145864      0.00e+00
    23     3    0.95116755    0.95116755      1.11e-16
    23     4    0.91001798    0.91001798      0.00e+00
    23     5    0.85920789    0.85920789      1.11e-16
    23     6    0.80019498    0.80019498      1.11e-16
    23     7    0.73463992    0.73463992      2.22e-16
    23     8    0.66434272    0.66434272      1.11e-16
    23     9    0.59117470    0.59117470      1.11e-16
    23    10    0.51700945    0.51700945      0.00e+00
    23    11    0.44365551    0.44365551      5.55e-17
    23    12    0.37279387    0.37279387      5.55e-17
    23    13    0.30592275    0.30592275      5.55e-17
    23    14    0.24431199    0.24431199      2.78e-17
    23    15    0.18896859    0.18896859      1.11e-16
    23    16    0.14061467    0.14061467      0.00e+00
    23    17    0.09967827    0.09967827      5.55e-17
    23    18    0.06629691    0.06629691      1.39e-17
    23    19    0.04033321    0.04033321      3.47e-17
    23    20    0.02140127    0.02140127      1.73e-17
    23    21    0.00890212    0.00890212      5.20e-18
    23    22    0.00206612    0.00206612      1.34e-17
    23    23    0.00000000    0.00000000      6.10e-34
    23    24    0.00173611    0.00173611      2.17e-18
    29     1    1.00000000    1.00000000      2.22e-16
    29     2    0.98831028    0.98831028      0.00e+00
    29     3    0.96907034    0.96907034      4.44e-16
    29     4    0.94263820    0.94263820      3.33e-16
    29     5    0.90950247    0.90950247      1.11e-16
    29     6    0.87027026    0.87027026      0.00e+00
    29     7    0.82565211    0.82565211      4.44e-16
    29     8    0.77644462    0.77644462      0.00e+00
    29     9    0.72351103    0.72351103      2.22e-16
    29    10    0.66776055    0.66776055      1.11e-16
    29    11    0.61012680    0.61012680      4.44e-16
    29    12    0.55154611    0.55154611      1.11e-16
    29    13    0.49293622    0.49293622      0.00e+00
    29    14    0.43517601    0.43517601      1.11e-16
    29    15    0.37908666    0.37908666      0.00e+00
    29    16    0.32541493    0.32541493      5.55e-17
    29    17    0.27481882    0.27481882      5.55e-17
    29    18    0.22785600    0.22785600      5.55e-17
    29    19    0.18497522    0.18497522      0.00e+00
    29    20    0.14651098    0.14651098      2.78e-17
    29    21    0.11268131    0.11268131      0.00e+00
    29    22    0.08358875    0.08358875      5.55e-17
    29    23    0.05922444    0.05922444      4.16e-17
    29    24    0.03947493    0.03947493      2.78e-17
    29    25    0.02413154    0.02413154      2.78e-17
    29    26    0.01290182    0.01290182      2.08e-17
    29    27    0.00542283    0.00542283      5.20e-18
    29    28    0.00127551    0.00127551      1.30e-18
    29    29    0.00000000    0.00000000      1.17e-33
    29    30    0.00111111    0.00111111      8.67e-18
    37     1    1.00000000    1.00000000      0.00e+00
    37     2    0.99280796    0.99280796      0.00e+00
    37     3    0.98091317    0.98091317      3.33e-16
    37     4    0.96445209    0.96445209      2.22e-16
    37     5    0.94361280    0.94361280      0.00e+00
    37     6    0.91863211    0.91863211      1.11e-16
    37     7    0.88979196    0.88979196      1.11e-16
    37     8    0.85741515    0.85741515      1.11e-16
    37     9    0.82186039    0.82186039      1.11e-16
    37    10    0.78351696    0.78351696      1.11e-16
    37    11    0.74279888    0.74279888      1.11e-16
    37    12    0.70013880    0.70013880      2.22e-16
    37    13    0.65598168    0.65598168      0.00e+00
    37    14    0.61077833    0.61077833      2.22e-16
    37    15    0.56497907    0.56497907      1.11e-16
    37    16    0.51902737    0.51902737      1.11e-16
    37    17    0.47335387    0.47335387      5.55e-17
    37    18    0.42837057    0.42837057      2.22e-16
    37    19    0.38446555    0.38446555      1.67e-16
    37    20    0.34199817    0.34199817      5.55e-17
    37    21    0.30129480    0.30129480      5.55e-17
    37    22    0.26264523    0.26264523      5.55e-17
    37    23    0.22629972    0.22629972      8.33e-17
    37    24    0.19246685    0.19246685      5.55e-17
    37    25    0.16131198    0.16131198      2.78e-17
    37    26    0.13295660    0.13295660      2.78e-17
    37    27    0.10747832    0.10747832      2.78e-17
    37    28    0.08491160    0.08491160      5.55e-17
    37    29    0.06524919    0.06524919      8.33e-17
    37    30    0.04844423    0.04844423      2.08e-17
    37    31    0.03441286    0.03441286      1.39e-17
    37    32    0.02303742    0.02303742      1.04e-17
    37    33    0.01417010    0.01417010      1.73e-17
    37    34    0.00763687    0.00763687      2.26e-17
    37    35    0.00324182    0.00324182      6.07e-18
    37    36    0.00077160    0.00077160      1.52e-18
    37    37    0.00000000    0.00000000      6.25e-33
    37    38    0.00069252    0.00069252      1.95e-18
    47     1    1.00000000    1.00000000      0.00e+00
    47     2    0.99553874    0.99553874      2.22e-16
    47     3    0.98813870    0.98813870      1.11e-16
    47     4    0.97785259    0.97785259      0.00e+00
    47     5    0.96475351    0.96475351      3.33e-16
    47     6    0.94893424    0.94893424      1.11e-16
